,OBJECTID,ID_ACCIDENT,DATE_,GROUPE_ACCIDENT,TYPE,CAUSE,COMMUNE,CONDITIONS_LUMINEUSES,CONDITIONS_METEO,CONSEQUENCES,COOR_X,COOR_Y,ETAT_ROUTE,GENRE_ROUTE,HEURE,JOUR,NB_ENFANTS_IMPLIQUES,NB_ENFANTS_ECOLE,NB_BLESSES_LEGERS,NB_BLESSES_GRAVES,NB_TUES,NB_PIETONS,NB_BICYCLETTES,NB_VAE_25,NB_VAE_45,NB_CYCLOMOTEURS,NB_MOTOS_50,NB_MOTOS,NB_VOITURES_TOURISME,NB_VOITURES_LIVRAISON,NB_CAMIONS,NB_BUS,NB_TRAM,NB_TRAINS,NB_SENIORS,NB_TC,REF_GROUPE_CAUSE,TOTAL_PERSONNES,ANNEE,E,N,LATITUDE,LONGITUDE
33200,48054,220404111,20220307,Accident en parquant,Avec violation de l'obligation de déclarer,Cause inconnue - Véhicule stationné (omission de la déclaration obligatoire),Genève,Inconnu,Autre,Avec dommages matériels,2499235.054,1117172.889,Autre,Route principale,80000.0,Lundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2499235.05,1117172.89,6.1332232182227235,46.19845351413465
33201,48055,221116124,20221116,Accident lors d'un dépassement ou lors d'un changement de voie de circulation,Frôlement latéral avec le véhicule sur la voie voisine,Cause inconnue - Cause inconnue,Lancy,Jour,Temps couvert,Avec dommages matériels,2498647.671,1114371.303,Route humide,Route principale,80000.0,Mercredi,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0,,,2022,2498647.67,1114371.3,6.12622301021467,46.173166795326715
33202,48056,221218029,20221218,Dérapage ou perte de maîtrise,Collision avec un obstacle sur la chaussée,Etat de la personne - Influence de l'alcool,Genève,Jour,Beau temps,Avec dommages matériels,2499529.493,1118226.132,Route sèche,Route secondaire,90000.0,Dimanche,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2499529.49,1118226.13,6.136810309658732,46.20797079985456
33203,48057,221112068,20221112,Accident en parquant,Avec violation de l'obligation de déclarer,Cause inconnue - Véhicule stationné (omission de la déclaration obligatoire),Meyrin,Jour,Temps couvert,Avec dommages matériels,2494746.0,1120409.0,Route mouillée,Autre,130000.0,Samedi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2494746.0,1120409.0,6.0743484796538825,46.22687206095944
33204,48058,220228193,20220228,Accident en traversant une route,Collision avec le trafic traversant depuis la droite,Signalisation lumineuse - Non-respect d'un feu rouge,Vernier,Jour,Beau temps,Avec blessés légers,2496392.799,1119550.371,Route sèche,Route principale,90000.0,Lundi,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2496392.8,1119550.37,6.095880749553562,46.21940523039526
33205,48059,220324004,20220323,Accident par tamponnement,Collision avec un véhicule en marche,Conduite - Suivre de trop près le véhicule qui précède,Genève,Nuit,Beau temps,Avec blessés légers,2498121.137,1118932.371,Route sèche,Route principale,190000.0,Mercredi,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0,0,,,2022,2498121.14,1118932.37,6.118410992802362,46.214110969300506
33206,48060,220516588,20220516,Accident par tamponnement,Collision avec un véhicule en marche,Inattention et distraction - Manque d'attention momentané,Carouge (GE),Jour,Temps couvert,Avec blessés légers,2499621.97,1115120.988,Route sèche,Route principale,90000.0,Lundi,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,,,2022,2499621.97,1115120.99,6.1386759494590954,46.180055879569686
33207,48061,221116171,20221116,Accident impliquant des piétons,Autre cas d'accident impliquant des piétons,Priorité - Refus d'accorder la priorité au trafic du trottoir (traversée du trottoir),Le Grand-Saconnex,Jour,Pluie,Avec blessés graves,2498557.403,1121671.743,Route mouillée,Route secondaire,70000.0,Mercredi,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2498557.4,1121671.74,6.123467497097504,46.23881579132448
33208,48062,220413226,20220314,Accident lors d'un dépassement ou lors d'un changement de voie de circulation,Collision lors du changement de voie vers la gauche,Conduite - Manque d'égards en changeant de voie,Vernier,Jour,Beau temps,Avec dommages matériels,2495430.773,1119240.538,Route sèche,Route principale,100000.0,Lundi,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0,,,2022,2495430.77,1119240.54,6.083484610814442,46.216469536365025
33209,48314,221101318,20221101,Dérapage ou perte de maîtrise,Sans collision,Inattention et distraction - Manque d'attention momentané,Genève,Jour,Temps couvert,Avec blessés graves,2499608.845,1116510.858,Route mouillée,Route principale,110000.0,Mardi,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1,0,,,2022,2499608.84,1116510.86,6.138207180579274,46.19255490136991
33210,48315,230113192,20221209,Accident par tamponnement,Collision avec véhicule à l'arrêt,Conduite - Suivre de trop près le véhicule qui précède,Vandoeuvres,Jour,Chute de neige,Avec dommages matériels,2504667.167,1119629.872,Route enneigée,Route secondaire,80000.0,Vendredi,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,,,2022,2504667.17,1119629.87,6.203083090717514,46.22134504803477
33211,48316,220607296,20220607,Accident lors d'un dépassement ou lors d'un changement de voie de circulation,Collision lors du changement de voie vers la droite,Conduite - Manque d'égards en changeant de voie,Meyrin,Jour,Beau temps,Avec dommages matériels,2493908.987,1120911.496,Route sèche,Route principale,110000.0,Mardi,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1,0,,,2022,2493908.99,1120911.5,6.063387089548743,46.23126003186087
33212,48317,220412157,20220412,Accident en parquant,Collision avec un obstacle fixe (y compris véhicule correctement stationné),Inattention et distraction - Manque d'attention momentané,Carouge (GE),Jour,Beau temps,Avec dommages matériels,2499340.848,1115494.032,Route sèche,Autre,110000.0,Mardi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,,,2022,2499340.85,1115494.03,6.134955517851734,46.18336911134637
33213,48318,220716016,20220716,Accident par tamponnement,Collision avec véhicule à l'arrêt,Etat de la personne - Influence de l'alcool,Genève,Nuit,Beau temps,Avec blessés légers,2500456.591,1118205.921,Route sèche,Route secondaire,40000.0,Samedi,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,,,2022,2500456.59,1118205.92,6.148825243403738,46.20792696098179
33214,48319,220909043,20220909,Accident lors d'un dépassement ou lors d'un changement de voie de circulation,Frôlement latéral avec le véhicule sur la voie voisine,Conduite - Autre attitude fautive lors des mouvements dans la circulation,Bellevue,Nuit,Temps couvert,Avec blessés légers,2499350.183,1124436.3,Route humide,Autoroute,60000.0,Vendredi,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,,,2022,2499350.18,1124436.3,6.133146590392817,46.26380051185812
33215,48320,220309094,20220213,Dérapage ou perte de maîtrise,Collision avec un obstacle sur la chaussée,Inattention et distraction - Manque d'attention momentané,Le Grand-Saconnex,Nuit,Beau temps,Avec dommages matériels,2497997.95,1120722.972,Route sèche,Route principale,30000.0,Dimanche,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2497997.95,1120722.97,6.116423313257123,46.23019752787055
33216,48321,220223067,20220223,Accident en traversant une route,Collision avec le trafic traversant depuis la gauche,Priorité - Non-respect du signal de priorité «Stop»,Genève,Jour,Beau temps,Avec blessés légers,2501094.505,1115281.981,Route sèche,Route principale,70000.0,Mercredi,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2501094.5,1115281.98,6.157708813513136,46.181722064606355
33217,48322,220331003,20220330,Accident impliquant des piétons,Piéton traversant la chaussée touché par un véhicule circulant en ligne droite,Priorité - Ne pas accorder la priorité à un passage pour piétons,Genève,Nuit,Pluie,Avec blessés légers,2499385.375,1117882.59,Route mouillée,Route principale,210000.0,Mercredi,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,,,2022,2499385.38,1117882.59,6.135017427003726,46.20485932275641
33218,48323,220410004,20220409,Dérapage ou perte de maîtrise,Sans collision,Etat de la personne - Influence de l'alcool,Genève,Nuit,Beau temps,Avec blessés graves,2499979.812,1117751.093,Route sèche,Route principale,230000.0,Samedi,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2499979.81,1117751.09,6.142746025295078,46.20376527402374
33219,48324,221031177,20220720,Accident en parquant,Avec violation de l'obligation de déclarer,Cause inconnue - Véhicule stationné (omission de la déclaration obligatoire),Genève,Inconnu,Autre,Avec dommages matériels,2500505.93,1117815.548,Autre,Autre,120000.0,Mercredi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2500505.93,1117815.55,6.149547667243371,46.20442312872437
33220,48325,220512193,20220512,Accident par tamponnement,Collision avec un véhicule en marche,Conduite - Suivre de trop près le véhicule qui précède,Versoix,Jour,Beau temps,Avec dommages matériels,2500295.05,1126745.578,Route sèche,Autoroute,80000.0,Jeudi,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,,,2022,2500295.05,1126745.58,6.1449053979670545,46.28471206100528
33221,48326,220815241,20220724,Dérapage ou perte de maîtrise,Sans collision,Etat de la personne - Influence de l'alcool,Carouge (GE),Jour,Beau temps,Avec blessés légers,2499771.001,1115215.728,Route sèche,Route secondaire,170000.0,Dimanche,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2499771.0,1115215.73,6.140585319529728,46.18093023237239
33222,48327,220526049,20220526,Dérapage ou perte de maîtrise,Collision avec un obstacle sur la chaussée,Inattention et distraction - Manque d'attention momentané,Veyrier,Jour,Beau temps,Avec blessés légers,2502490.008,1113090.726,Route sèche,Route principale,120000.0,Jeudi,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,,,2022,2502490.01,1113090.73,6.1762363667947975,46.16221685094961
33223,48328,220225078,20220224,Accident lors d'un dépassement ou lors d'un changement de voie de circulation,Collision lors du changement de voie vers la gauche,Conduite - Manque d'égards en changeant de voie,Le Grand-Saconnex,Jour,Beau temps,Avec dommages matériels,2498238.566,1121588.366,Route sèche,Autoroute,90000.0,Jeudi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,,,2022,2498238.57,1121588.37,6.119352923443855,46.238017713502835
33224,48329,221031402,20221031,Accident par tamponnement,Collision avec un véhicule en marche,Inattention et distraction - Manque d'attention momentané,Genève,Aurore / crépuscule,Beau temps,Avec blessés graves,2498303.502,1118408.3,Route sèche,Route principale,70000.0,Lundi,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0,0,,,2022,2498303.5,1118408.3,6.120887947690931,46.20942492793234
33225,48330,220524216,20220427,Accident en parquant,Collision avec un obstacle fixe (y compris véhicule correctement stationné),Conduite - Marche arrière imprudente,Genève,Jour,Beau temps,Avec dommages matériels,2501284.02,1117792.711,Route sèche,Route secondaire,110000.0,Mercredi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,,,2022,2501284.02,1117792.71,6.159632055113494,46.20433241322562
33226,48331,220601277,20220421,Dérapage ou perte de maîtrise,Collision avec un obstacle en manoeuvrant,Conduite - Marche arrière imprudente,Carouge (GE),Jour,Beau temps,Avec dommages matériels,2498948.02,1115506.862,Route sèche,Route secondaire,70000.0,Jeudi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,,,2022,2498948.02,1115506.86,6.129865930845845,46.183425592810046
33227,47794,220224005,20220223,Accident en s'engageant sur une route,Autre cas d'accident en s'engageant sur une route,Priorité - Non-respect du signal de priorité «Cédez le passage»,Le Grand-Saconnex,Nuit,Beau temps,Avec blessés graves,2498517.026,1122155.73,Route sèche,Route principale,230000.0,Mercredi,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,1,0,,,2022,2498517.03,1122155.73,6.12283883231803,46.2431628680223
33228,47795,220827040,20220827,Accident en parquant,Collision avec un obstacle fixe (y compris véhicule correctement stationné),Conduite - Marche arrière imprudente,Carouge (GE),Jour,Beau temps,Avec dommages matériels,2499868.119,1115702.62,Route sèche,Autre,90000.0,Samedi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2499868.12,1115702.62,6.141738510731148,46.18532396319881
33229,47796,220720020,20220719,Accident en traversant une route,Collision avec le trafic traversant depuis la droite,Priorité - Non-respect du signal de priorité «Cédez le passage»,Vernier,Jour,Beau temps,Avec blessés graves,2494798.354,1119707.049,Route sèche,Route principale,160000.0,Mardi,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0.0,0.0,0,0,,,2022,2494798.35,1119707.05,6.07518522794905,46.22056674667685
33230,47797,220625051,20220625,Dérapage ou perte de maîtrise,Collision avec un obstacle sur la chaussée,Etat de la personne - Maladies physiques ou psychiques,Meyrin,Jour,Beau temps,Avec blessés légers,2495057.39,1120769.574,Route sèche,Route secondaire,120000.0,Samedi,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1,0,,,2022,2495057.39,1120769.57,6.078302750081687,46.23016382315969
33231,47798,220512205,20220512,Collision frontale,Collision frontale avec le trafic venant en sens inverse (sans dépassement),Signalisation lumineuse - Non-respect d'un feu rouge,Meyrin,Jour,Temps couvert,Avec blessés graves,2496511.993,1119855.243,Route sèche,Route principale,110000.0,Jeudi,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2496511.99,1119855.24,6.097357531232312,46.222165684366026
33232,47799,220815033,20220815,Accident en traversant une route,Collision avec le trafic traversant depuis la gauche,Priorité - Non-respect du signal de priorité «Cédez le passage»,Genève,Jour,Temps couvert,Avec blessés légers,2498717.807,1119361.702,Route sèche,Route principale,70000.0,Lundi,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2498717.81,1119361.7,6.126048509435292,46.21806269148504
33233,47800,221003415,20221003,Accident en quittant une route,"Collision en obliquant à droite avec les usagers d'une voie séparée, d'une piste séparée, d'une piste cyclable/voie piétonne séparée, des rails de tramway",Priorité - Autres attitude fautive en lien avec la priorité,Genève,Jour,Beau temps,Avec blessés légers,2499875.252,1117298.987,Route sèche,Route principale,160000.0,Lundi,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2499875.25,1117298.99,6.1414885296007204,46.199683355205835
33234,47801,220410011,20220409,Dérapage ou perte de maîtrise,Collision avec un obstacle hors de la chaussée,"Etat de la personne - Excès de fatigue, endormissement (y compris endormissement passager)",Bellevue,Jour,Beau temps,Avec dommages matériels,2499675.46,1122896.741,Route sèche,Autoroute,120000.0,Samedi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2499675.46,1122896.74,6.137696491935156,46.25000180289719
33235,47802,220614301,20220614,Accident par tamponnement,"Collision avec un véhicule en marche, en reculant",Conduite - Marche arrière imprudente,Genève,Jour,Beau temps,Avec blessés légers,2499370.837,1119639.884,Route sèche,Route secondaire,170000.0,Mardi,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,,,2022,2499370.84,1119639.88,6.134450076478349,46.22066284210179
33236,47803,220325218,20220325,Accident en traversant une route,Collision avec le trafic traversant depuis la gauche,Priorité - Non-respect du signal de priorité «Cédez le passage»,Meyrin,Jour,Beau temps,Avec dommages matériels,2493847.839,1120165.226,Route sèche,Route principale,150000.0,Vendredi,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,1,0,,,2022,2493847.84,1120165.23,6.062764432948921,46.22453825372158
33237,47804,220625005,20220624,Dérapage ou perte de maîtrise,Collision avec un obstacle hors de la chaussée,Inattention et distraction - Manque d'attention momentané,Plan-les-Ouates,Jour,Pluie,Avec blessés graves,2497703.999,1113654.606,Route mouillée,Route principale,80000.0,Vendredi,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2497704.0,1113654.61,6.114162504466779,46.166577810138165
33238,47805,221225048,20221223,Accident en parquant,Avec violation de l'obligation de déclarer,Cause inconnue - Véhicule stationné (omission de la déclaration obligatoire),Meyrin,Inconnu,Autre,Avec dommages matériels,2497346.0,1120133.0,Autre,Route principale,200000.0,Vendredi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2497346.0,1120133.0,6.108103761236475,46.224791863643645
33239,47806,220812011,20220812,Dérapage ou perte de maîtrise,Collision avec un obstacle en manoeuvrant,Etat de la personne - Influence de l'alcool,Genève,Nuit,Beau temps,Avec blessés légers,2499140.564,1118008.063,Route sèche,Route principale,20000.0,Vendredi,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,,,2022,2499140.56,1118008.06,6.131818850594971,46.20595115497608
33240,47807,220815376,20220815,Accident lors d'un dépassement ou lors d'un changement de voie de circulation,Collision lors du changement de voie vers la droite,Conduite - Manque d'égards en changeant de voie,Genève,Jour,Beau temps,Avec blessés légers,2500442.915,1117984.784,Route sèche,Route principale,170000.0,Lundi,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0.0,0.0,0,0,,,2022,2500442.91,1117984.78,6.148695194133509,46.205935917243494
33241,47808,221221092,20221219,Accident lors d'un dépassement ou lors d'un changement de voie de circulation,Collision lors du changement de voie vers la gauche,Conduite - Manque d'égards en changeant de voie,Vernier,Jour,Beau temps,Avec dommages matériels,2496011.34,1118968.22,Route sèche,Autoroute,150000.0,Lundi,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,1,0,,,2022,2496011.34,1118968.22,6.091067700005609,46.21411029552376
33242,47809,220331078,20220330,Accident en parquant,Collision avec un obstacle fixe (y compris véhicule correctement stationné),Conduite - Marche arrière imprudente,Genève,Jour,Beau temps,Avec dommages matériels,2498975.119,1117278.166,Route sèche,Route principale,100000.0,Mercredi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,,,2022,2498975.12,1117278.17,6.12983363183237,46.19936142888259
33243,47810,221020008,20221019,Accident lors d'un dépassement ou lors d'un changement de voie de circulation,Collision lors du changement de voie vers la droite,Conduite - Manque d'égards en changeant de voie,Versoix,Jour,Beau temps,Avec blessés graves,2500403.544,1127905.516,Route sèche,Autoroute,160000.0,Mercredi,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,,,2022,2500403.54,1127905.52,6.146064574984352,46.29516113689002
33244,47811,220328357,20220328,Accident en traversant une route,Autre cas d'accident en traversant une route,Inattention et distraction - Manque d'attention momentané,Genève,Jour,Beau temps,Avec blessés légers,2499472.001,1116830.985,Route sèche,Route principale,170000.0,Lundi,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2499472.0,1116830.98,6.136365994894167,46.195413727829106
33245,48063,220629243,20220629,Dérapage ou perte de maîtrise,Collision avec un obstacle en manoeuvrant,Conduite - Marche arrière imprudente,Meyrin,Jour,Autre,Avec dommages matériels,2494627.355,1121116.935,Route sèche,Autre,190000.0,Mercredi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2494627.36,1121116.93,6.072651012353142,46.23322076320924
33246,48064,220604015,20220604,Dérapage ou perte de maîtrise,Collision avec un obstacle hors de la chaussée,Etat de la personne - Influence de l'alcool,Genève,Aurore / crépuscule,Beau temps,Avec blessés graves,2500136.273,1115923.368,Route sèche,Route principale,60000.0,Samedi,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2500136.27,1115923.37,6.145163757039065,46.18734934580335
33247,48065,220607271,20220607,Accident par tamponnement,Collision avec véhicule à l'arrêt,Inattention et distraction - Manque d'attention momentané,Vernier,Jour,Beau temps,Avec blessés graves,2497491.729,1117692.83,Route sèche,Route principale,70000.0,Mardi,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,,,2022,2497491.73,1117692.83,6.11052838141716,46.20286645947086
